lon lat alt kmEast kmNorth
-70.6905887058823 43.1477914285714 0.00318528652191162 362.532301013896 4778.61417621454
-70.8246330084034 43.2562818571429 0.0602393569946289 351.89520970217 4790.89141260685
-70.6905887058823 43.2562818571429 0.0650471572875977 362.775741458533 4790.66261859951
-70.8246330084034 43.3647722857143 0.133803115844727 352.158499854041 4802.94011668115
-70.6905887058823 43.3647722857143 0.0777791137695313 363.019676540437 4802.71127047055
-70.5565444033613 43.3647722857143 0.0132408065795898 373.880809360837 4802.49988787154
-70.9586773109244 43.4732627142857 0.131336791992188 341.5804962468 4815.23539216209
-70.8246330084034 43.4732627142857 0.157352355957031 352.42232289344 4814.9890270139
-70.6905887058823 43.4732627142857 0.109993782043457 363.26410540313 4814.76013188136
-70.5565444033613 43.4732627142857 0.0302667903900146 374.105846966105 4814.54870403792
-70.4225001008403 43.4732627142857 0.03252197265625 384.947550784562 4814.35474096506
-70.9586773109244 43.5817531428571 0.174 341.864287602607 4827.28455785634
-70.8246330084034 43.5817531428571 0.253842224121094 352.686677893623 4827.03814365506
-70.6905887058823 43.5817531428571 0.109391067504883 363.509027188276 4826.80920288262
-70.5565444033613 43.5817531428571 0.0459995956420898 374.331338445998 4826.59773282631
-70.4225001008403 43.5817531428571 0.0573131523132324 385.153614638202 4826.40373098039
-70.2884557983193 43.5817531428571 0.00577271461486816 395.975858747323 4826.22719504603
-70.9586773109244 43.6902435714286 0.208971725463867 342.148648949898 4839.33392637265
-70.8246330084034 43.6902435714286 0.171260314941406 352.951563925851 4839.08746665162
-70.6905887058823 43.6902435714286 0.105101448059082 363.754441035688 4838.85848352203
-70.5565444033613 43.6902435714286 0.101750968933105 374.557283008806 4838.64697428505
-70.4225001008403 43.6902435714286 0.0544271621704102 385.360092586597 4838.45293644777
-70.2884557983193 43.6902435714286 0.032206958770752 396.162872521491 4838.27636772312
-70.9586773109244 43.798734 0.138509124755859 342.433579289158 4851.38349775435
-70.8246330084034 43.798734 0.110247024536133 353.216980059385 4851.1369960476
-70.6905887058823 43.798734 0.0941124267578125 364.000346083329 4850.90797384426
-70.5565444033613 43.798734 0.10018603515625 374.783679861119 4850.69642845943
-70.4225001008403 43.798734 0.0924038925170898 385.566983904891 4850.50235741305
-70.2884557983193 43.798734 0.0576767539978027 396.350260737842 4850.32575842989
-70.1544114957983 43.798734 0.0134421710968018 407.133512893263 4850.16662943948
-69.8863228907563 43.798734 -0.00136727833747864 428.699953349474 4849.90077417901
-70.9586773109244 43.9072244285714 0.205882598876953 342.719077618734 4863.43327204187
-70.8246330084034 43.9072244285714 0.191580718994141 353.482925361496 4863.18673188409
-70.6905887058823 43.9072244285714 0.13992512512207 364.246741467314 4862.95767389099
-70.5565444033613 43.9072244285714 0.079 375.010528207819 4862.74609539168
-70.4225001008403 43.9072244285714 0.161434371948242 385.774287866673 4862.55199391901
-70.2884557983193 43.9072244285714 0.0661780776977539 396.538022738605 4862.37536720956
-70.1544114957983 43.9072244285714 0.0837024383544922 407.301735128459 4862.21621320365
-70.0203671932773 43.9072244285714 0.0660724563598633 418.06542735024 4862.07453004533
-69.8863228907563 43.9072244285714 0.00770797777175903 428.829101726154 4861.95031608232
-69.7522785882353 43.9072244285714 0.000714528501033783 439.592760585664 4861.84356986607
-69.6182342857143 43.9072244285714 0.0455655517578125 450.356406264527 4861.7542901517
-69.4841899831933 43.9072244285714 0.0286345348358154 461.120041103844 4861.68247589802
-70.9586773109244 44.0157148571429 0.128850814819336 343.00514293484 4875.48324927273
-70.8246330084034 44.0157148571429 0.471310272216797 353.749398897467 4875.23667419918
-70.6905887058823 44.0157148571429 0.164188446044922 364.493626321912 4875.00758370091
-70.5565444033613 44.0157148571429 0.106451477050781 375.237827252093 4874.79597512101
-70.4225001008403 44.0157148571429 0.186988128662109 385.982003743973 4874.6018460053
-70.2884557983193 44.0157148571429 0.0574486122131348 396.726157864599 4874.42519410225
-70.1544114957983 44.0157148571429 0.0533740043640137 407.47029169114 4874.26601736296
-70.0203671932773 44.0157148571429 0.0591434555053711 418.214407309942 4874.12431394123
-69.8863228907563 44.0157148571429 0.00672433614730835 428.958506815565 4874.00008219344
-69.7522785882353 44.0157148571429 0.0424986724853516 439.702592309828 4873.89332067864
-69.6182342857143 44.0157148571429 0.0298405113220215 450.44666590086 4873.80402815849
-69.4841899831933 44.0157148571429 0.0429412384033203 461.190729702134 4873.73220359723
-69.3501456806723 44.0157148571429 0.00403811073303223 471.934785831527 4873.67784616176
-69.2161013781513 44.0157148571429 -0.000253984063863754 482.678836410359 4873.64095522156
-70.9586773109244 44.1242052857143 0.124782127380371 343.291774231557 4887.53342948155
-70.8246330084034 44.1242052857143 0.279410583496094 354.01639973059 4887.28682302806
-70.6905887058823 44.1242052857143 0.15115412902832 364.74099977955 4887.05770330967
-70.5565444033613 44.1242052857143 0.171886123657227 375.465576195428 4886.84606768356
-70.4225001008403 44.1242052857143 0.128425689697266 386.190130807274 4886.65191370852
-70.2884557983193 44.1242052857143 0.126918998718262 396.914665455234 4886.47523914493
-70.1544114957983 44.1242052857143 0.10322664642334 407.639181989592 4886.31604195475
-70.0203671932773 44.1242052857143 0.106462692260742 418.363682269816 4886.17432030153
-69.8863228907563 44.1242052857143 0.0708421630859375 429.0881681636 4886.05007255035
-69.7522785882353 44.1242052857143 0.0496262550354004 439.812641545908 4885.94329726787
-69.6182342857143 44.1242052857143 0.0659981307983398 450.537104298015 4885.85399322229
-69.4841899831933 44.1242052857143 0.016 461.261558306553 4885.78215938336
-69.3501456806723 44.1242052857143 0.0693072280883789 471.98600546256 4885.72779492236
-69.2161013781513 44.1242052857143 0.0564274253845215 482.710447660522 4885.69089921209
-70.9586773109244 44.2326957142857 0.389249938964844 343.57897050084 4899.58381270003
-70.8246330084034 44.2326957142857 0.246 354.283926922176 4899.33717840291
-70.6905887058823 44.2326957142857 0.236140640258789 364.988860970816 4899.10803274994
-70.5565444033613 44.2326957142857 0.146659393310547 375.693774237615 4898.89637311242
-70.4225001008403 44.2326957142857 0.297606842041016 386.398668325502 4898.70219706215
-70.2884557983193 44.2326957142857 0.176716064453125 397.103544848516 4898.52550237147
-70.1544114957983 44.2326957142857 0.116551689147949 407.808405430841 4898.36628701322
-70.0203671932773 44.2326957142857 0.0646549530029297 418.51325170586 4898.22454916071
-69.8863228907563 44.2326957142857 0.089204704284668 429.218085315188 4898.10028718778
-69.7522785882353 44.2326957142857 0.0365445137023926 439.922907907718 4897.99349966871
-69.6182342857143 44.2326957142857 0.0768208084106445 450.627721138665 4897.90418537828
-69.4841899831933 44.2326957142857 0.0651772003173828 461.332526668605 4897.83234329172
-69.3501456806723 44.2326957142857 0.048720630645752 472.037326162523 4897.77797258473
-69.2161013781513 44.2326957142857 0.081 482.742121288857 4897.74107263345
-69.0820570756302 44.2326957142857 0.0557996215820313 493.446913718539 4897.72164301452
-70.9586773109244 44.3411861428571 0.481141784667969 343.866730732517 4911.63439895697
-70.8246330084034 44.3411861428571 0.335091613769531 354.551979531552 4911.38774035299
-70.6905887058823 44.3411861428571 0.312894805908203 365.237209024458 4911.1585720514
-70.5565444033613 44.3411861428571 0.193235382080078 375.922420576752 4910.94689143764
-70.4225001008403 44.3411861428571 0.158947326660156 386.60761556604 4910.75269609661
-70.2884557983193 44.3411861428571 0.121555839538574 397.292795381047 4910.57598381261
-70.1544114957983 44.3411861428571 0.100610679626465 407.977961420657 4910.41675256939
-70.0203671932773 44.3411861428571 0.0901840133666992 418.66311509296 4910.27500055009
-69.8863228907563 44.3411861428571 0.0831670608520508 429.348257814286 4910.15072613728
-69.7522785882353 44.3411861428571 0.0264947776794434 440.033391008254 4910.04392791292
-69.6182342857143 44.3411861428571 0.057044563293457 450.71851610481 4909.95460465836
-69.4841899831933 44.3411861428571 0.0905356063842774 461.403634539264 4909.88275535435
-69.3501456806723 44.3411861428571 0.150688583374023 472.088747751345 4909.82837918102
-69.2161013781513 44.3411861428571 0.113190826416016 482.773857184236 4909.79147551787
