lon lat alt kmEast kmNorth
-70.3380424615384 44.0730602142857 0.0764673767089844 392.855031554205 4880.85783880553
-69.4187138461538 44.0730602142857 0.0427307281494141 466.471201144744 4880.07274778266
-70.3380424615384 44.7095145714286 0.552995239257812 394.010170222542 4951.55272495203
-69.4187138461538 44.7095145714286 0.0445004386901855 466.832617251978 4950.7672365081
-68.4993852307692 44.7095145714286 0.0985973358154297 539.65496380014 4950.80385347333
-67.5800566153846 44.7095145714286 0.0391711654663086 612.477430366084 4951.66259513476
-70.3380424615384 45.3459689285714 0.481927337646484 395.178468055657 5022.25509283009
-69.4187138461538 45.3459689285714 0.21511360168457 467.198152574803 5021.46959462141
-68.4993852307692 45.3459689285714 0.111233741760254 539.217925974676 5021.50621213821
-67.5800566153846 45.3459689285714 0.102069862365723 611.237592990504 5022.36496403296
-69.4187138461538 45.9824232857143 0.320995239257812 467.567762919077 5092.1798234227
-68.4993852307692 45.9824232857143 0.207765228271484 538.77601612498 5092.21642341755
-69.4187138461538 46.6188776428571 0.305500610351563 467.941403557436 5162.89792032668
-68.4993852307692 46.6188776428571 0.186903594970703 538.329287729947 5162.93448473275
-69.4187138461538 47.255332 0.49716259765625 468.319029233822 5233.62387886179
-68.4993852307692 47.255332 0.294372344970703 537.877794900482 5233.66038962784
-73.0960283076923 42.8001515 0.764853820800781 165.037271828286 4746.76464368752
-73.0960283076923 43.4366058571429 0.504342529296875 168.497370308066 4817.45526292224
-73.0960283076923 44.0730602142857 0.141786178588867 171.998491579093 4888.14975510484
-72.1766996923077 44.0730602142857 0.364965759277344 245.619276585842 4884.89524454927
-73.0960283076923 44.7095145714286 0.119133987426758 175.540208334068 4958.84812531442
-72.1766996923077 44.7095145714286 0.367126861572266 248.364140480255 4955.59210598099
-72.1766996923077 42.8001515 0.359919921875 240.224450372888 4743.51796801861
-71.2573710769231 42.8001515 0.0689304351806641 315.406469800884 4741.09371704797
-72.1766996923077 43.4366058571429 0.368530090332031 242.905936659719 4814.20386742001
-71.2573710769231 43.4366058571429 0.238461196899414 317.310871784776 4811.77604375063
-71.2573710769231 44.0730602142857 0.286137725830078 319.237929248748 4882.46504631145
-71.2573710769231 44.7095145714286 0.541044494628906 321.187408847248 4953.16073251746
-73.0960283076923 41.5272427857143 0.124672698974609 158.241826474097 4605.39499421742
-72.1766996923077 41.5272427857143 0.0908595886230469 234.958336999972 4602.16256261402
-73.0960283076923 42.1636971428571 0.454548522949219 161.618618256859 4676.07789041491
-72.1766996923077 42.1636971428571 0.256371704101563 237.57514332297 4672.83753707177
-71.2573710769231 42.1636971428571 0.0564685211181641 313.524953722689 4670.41805512671
-74.9346855384615 38.9814253571429 0.00590782928466797 -14.2219410801783 4331.50178679616
-74.9346855384615 39.6178797142857 0.0290388984680176 -9.56647409719723 4402.20844453706
-74.0153569230769 40.2543340714286 0.00975543308258057 73.3926538679472 4468.06839677867
-74.9346855384615 40.8907884285714 0.186645980834961 -0.0675667868425371 4543.62006402346
-74.0153569230769 40.8907884285714 0.0407124252319336 77.4275780105214 4538.75743970839
-71.2573710769231 41.5272427857143 0.0565252342224121 311.66655103256 4599.7490436278
-76.7733427692308 38.344971 0.0365703544616699 -179.750004732943 4272.79742945573
-75.8540141538462 38.344971 0.00252482604980469 -99.2644702817304 4266.38833213325
-76.7733427692308 38.9814253571429 0.0549788780212402 -173.714646211119 4343.56327292884
-75.8540141538462 38.9814253571429 0.0184478664398193 -93.9526075129668 4337.12300166694
-78.612 39.6178797142857 0.508132843017578 -325.750977198464 4429.74397561814
-77.6926713846154 39.6178797142857 0.1619541015625 -246.656470398581 4421.61751035148
-76.7733427692308 39.6178797142857 0.199087051391602 -167.596444716932 4414.32257814256
-75.8540141538462 39.6178797142857 0.0151885833740234 -88.5675879442928 4407.85432411756
